Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
day,r,,,day,,,3,ayd,,,ayd,,,,,dam,,,,,2,,,,,ayt,,,,,2,,
wowd,r,,,wowd,,,4,owdw,,,owdw,,,,,yowd,,,,,0,,,,,owsw,,,,,2,,
ert,r,,,ert,,,3,etr,,,etr,,,,,irt,,,,,0,,,,,atr,,,,,0,,
ite,r,,,ite,,,3,eit,,,eit,,,,,ete,,,,,0,,,,,eis,,,,,2,,
cot,r,,,cot,,,3,cto,,,cto,,,,,cit,,,,,1,,,,,cdo,,,,,1,,
day,r,,,day,,,3,dya,,,dya,,,,,doy,,,,,1,,,,,dra,,,,,1,,
alpa,r,,,alpa,,,4,pala,,,pala,,,,,alpi,,,,,3,,,,,pama,,,,,2,,
esit,r,,,esit,,,4,tsei,,,tsei,,,,,asit,,,,,0,,,,,gsei,,,,,0,,
esit,r,,,esit,,,4,seti,,,seti,,,,,esis,,,,,3,,,,,ceti,,,,,0,,
alpa,r,,,alpa,,,4,apal,,,apal,,,,,alpe,,,,,3,,,,,apil,,,,,2,,
esit,r,,,esit,,,4,eits,,,eits,,,,,efit,,,,,1,,,,,eics,,,,,2,,
cot,r,,,cot,,,3,otc,,,otc,,,,,coh,,,,,2,,,,,etc,,,,,0,,
wowd,r,,,wowd,,,4,wwod,,,wwod,,,,,wowt,,,,,3,,,,,wwud,,,,,2,,
cot,r,,,cot,,,3,tco,,,tco,,,,,cok,,,,,2,,,,,cco,,,,,0,,
day,r,,,day,,,3,ady,,,ady,,,,,tay,,,,,0,,,,,adr,,,,,2,,
cot,r,,,cot,,,3,toc,,,toc,,,,,cob,,,,,2,,,,,tac,,,,,1,,
nis,r,,,nis,,,3,isn,,,isn,,,,,nig,,,,,2,,,,,itn,,,,,1,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ita,,,,,2,,,,,tii,,,,,2,,
day,r,,,day,,,3,ayd,,,ayd,,,,,dey,,,,,1,,,,,awd,,,,,1,,
day,r,,,day,,,3,yad,,,yad,,,,,daw,,,,,2,,,,,mad,,,,,0,,
hita,r,,,hita,,,4,tiah,,,tiah,,,,,higa,,,,,2,,,,,tieh,,,,,2,,
nis,r,,,nis,,,3,ins,,,ins,,,,,wis,,,,,0,,,,,iys,,,,,1,,
cot,r,,,cot,,,3,otc,,,otc,,,,,cop,,,,,2,,,,,otv,,,,,2,,
wowd,r,,,wowd,,,4,wwdo,,,wwdo,,,,,lowd,,,,,0,,,,,wwbo,,,,,2,,
alpa,r,,,alpa,,,4,alap,,,alap,,,,,alpi,,,,,3,,,,,alup,,,,,2,,
ert,r,,,ert,,,3,ret,,,ret,,,,,eyt,,,,,1,,,,,yet,,,,,0,,
ert,r,,,ert,,,3,rte,,,rte,,,,,irt,,,,,0,,,,,rto,,,,,2,,
wowd,r,,,wowd,,,4,owdw,,,owdw,,,,,wowf,,,,,3,,,,,uwdw,,,,,0,,
day,r,,,day,,,3,ady,,,ady,,,,,hay,,,,,0,,,,,edy,,,,,0,,
wowd,r,,,wowd,,,4,doww,,,doww,,,,,wawd,,,,,1,,,,,deww,,,,,1,,
wowd,r,,,wowd,,,4,owdw,,,owdw,,,,,lowd,,,,,0,,,,,owbw,,,,,2,,
hita,r,,,hita,,,4,htai,,,htai,,,,,hito,,,,,3,,,,,htau,,,,,3,,
nis,r,,,nis,,,3,sni,,,sni,,,,,nit,,,,,2,,,,,sli,,,,,1,,
cot,r,,,cot,,,3,cto,,,cto,,,,,cos,,,,,2,,,,,cpo,,,,,1,,
wowd,r,,,wowd,,,4,wwod,,,wwod,,,,,wewd,,,,,1,,,,,wwov,,,,,3,,
cot,r,,,cot,,,3,otc,,,otc,,,,,fot,,,,,0,,,,,otp,,,,,2,,
esit,r,,,esit,,,4,tesi,,,tesi,,,,,esot,,,,,2,,,,,tosi,,,,,1,,
heses,r,,,heses,,,5,hesse,,,hesse,,,,,hesep,,,,,4,,,,,tesse,,,,,0,,
day,r,,,day,,,3,ady,,,ady,,,,,dar,,,,,2,,,,,adr,,,,,2,,
wowd,r,,,wowd,,,4,owwd,,,owwd,,,,,womd,,,,,2,,,,,owwp,,,,,3,,
ite,r,,,ite,,,3,tie,,,tie,,,,,iti,,,,,2,,,,,tae,,,,,1,,
alpa,r,,,alpa,,,4,lpaa,,,lpaa,,,,,olpa,,,,,0,,,,,rpaa,,,,,0,,
wowd,r,,,wowd,,,4,wdow,,,wdow,,,,,wowt,,,,,3,,,,,rdow,,,,,0,,
nis,r,,,nis,,,3,ins,,,ins,,,,,lis,,,,,0,,,,,ons,,,,,0,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ipe,,,,,1,,,,,edi,,,,,1,,
wowd,r,,,wowd,,,4,wwdo,,,wwdo,,,,,womd,,,,,2,,,,,wmdo,,,,,1,,
cot,r,,,cot,,,3,tco,,,tco,,,,,pot,,,,,0,,,,,cco,,,,,0,,
hita,r,,,hita,,,4,thia,,,thia,,,,,hite,,,,,3,,,,,thoa,,,,,2,,
wowd,r,,,wowd,,,4,owwd,,,owwd,,,,,word,,,,,2,,,,,ewwd,,,,,0,,
cot,r,,,cot,,,3,oct,,,oct,,,,,cos,,,,,2,,,,,ott,,,,,1,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ice,,,,,1,,,,,oti,,,,,0,,
ite,r,,,ite,,,3,iet,,,iet,,,,,ive,,,,,1,,,,,iot,,,,,1,,
nis,r,,,nis,,,3,ins,,,ins,,,,,niv,,,,,2,,,,,irs,,,,,1,,
ite,r,,,ite,,,3,iet,,,iet,,,,,ita,,,,,2,,,,,ies,,,,,2,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ipe,,,,,1,,,,,ehi,,,,,1,,
ert,r,,,ert,,,3,etr,,,etr,,,,,irt,,,,,0,,,,,etn,,,,,2,,
ite,r,,,ite,,,3,eit,,,eit,,,,,ita,,,,,2,,,,,eat,,,,,1,,
ert,r,,,ert,,,3,etr,,,etr,,,,,ent,,,,,1,,,,,etm,,,,,2,,
alpa,r,,,alpa,,,4,paal,,,paal,,,,,arpa,,,,,1,,,,,pael,,,,,2,,
hita,r,,,hita,,,4,hait,,,hait,,,,,hisa,,,,,2,,,,,heit,,,,,1,,
day,r,,,day,,,3,yad,,,yad,,,,,doy,,,,,1,,,,,yat,,,,,2,,
hita,r,,,hita,,,4,htia,,,htia,,,,,hite,,,,,3,,,,,htio,,,,,3,,
ert,r,,,ert,,,3,tre,,,tre,,,,,emt,,,,,1,,,,,dre,,,,,0,,
hita,r,,,hita,,,4,tiha,,,tiha,,,,,hiti,,,,,3,,,,,tihi,,,,,3,,
hita,r,,,hita,,,4,htai,,,htai,,,,,tita,,,,,0,,,,,ttai,,,,,0,,
day,r,,,day,,,3,ayd,,,ayd,,,,,tay,,,,,0,,,,,oyd,,,,,0,,
cot,r,,,cot,,,3,oct,,,oct,,,,,cop,,,,,2,,,,,ocs,,,,,2,,
day,r,,,day,,,3,ady,,,ady,,,,,hay,,,,,0,,,,,edy,,,,,0,,
hita,r,,,hita,,,4,tiha,,,tiha,,,,,heta,,,,,1,,,,,taha,,,,,1,,
ert,r,,,ert,,,3,ter,,,ter,,,,,art,,,,,0,,,,,tor,,,,,1,,
alpa,r,,,alpa,,,4,apla,,,apla,,,,,alpo,,,,,3,,,,,epla,,,,,0,,
cot,r,,,cot,,,3,cto,,,cto,,,,,tot,,,,,0,,,,,cdo,,,,,1,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ipe,,,,,1,,,,,tio,,,,,2,,
wowd,r,,,wowd,,,4,doww,,,doww,,,,,woyd,,,,,2,,,,,daww,,,,,1,,
ert,r,,,ert,,,3,rte,,,rte,,,,,ewt,,,,,1,,,,,rti,,,,,2,,
heses,r,,,heses,,,5,shese,,,shese,,,,,hesed,,,,,4,,,,,these,,,,,0,,
esit,r,,,esit,,,4,iset,,,iset,,,,,eset,,,,,2,,,,,eset,,,,,0,,
alpa,r,,,alpa,,,4,laap,,,laap,,,,,alha,,,,,2,,,,,laup,,,,,2,,
hita,r,,,hita,,,4,hati,,,hati,,,,,hite,,,,,3,,,,,pati,,,,,0,,
wowd,r,,,wowd,,,4,dwow,,,dwow,,,,,mowd,,,,,0,,,,,dwiw,,,,,2,,
ert,r,,,ert,,,3,ret,,,ret,,,,,emt,,,,,1,,,,,let,,,,,0,,
esit,r,,,esit,,,4,siet,,,siet,,,,,eset,,,,,2,,,,,siat,,,,,2,,
day,r,,,day,,,3,ayd,,,ayd,,,,,tay,,,,,0,,,,,iyd,,,,,0,,
ert,r,,,ert,,,3,etr,,,etr,,,,,art,,,,,0,,,,,etw,,,,,2,,
day,r,,,day,,,3,ayd,,,ayd,,,,,dar,,,,,2,,,,,amd,,,,,1,,
esit,r,,,esit,,,4,tise,,,tise,,,,,asit,,,,,0,,,,,tase,,,,,1,,
hita,r,,,hita,,,4,tahi,,,tahi,,,,,hida,,,,,2,,,,,taha,,,,,3,,
day,r,,,day,,,3,ady,,,ady,,,,,dey,,,,,1,,,,,edy,,,,,0,,
nis,r,,,nis,,,3,sni,,,sni,,,,,nip,,,,,2,,,,,sri,,,,,1,,
hita,r,,,hita,,,4,thia,,,thia,,,,,fita,,,,,0,,,,,thaa,,,,,2,,
ert,r,,,ert,,,3,etr,,,etr,,,,,irt,,,,,0,,,,,etm,,,,,2,,
nis,r,,,nis,,,3,sin,,,sin,,,,,nes,,,,,1,,,,,sim,,,,,2,,
ert,r,,,ert,,,3,rte,,,rte,,,,,ort,,,,,0,,,,,rde,,,,,1,,
day,r,,,day,,,3,ayd,,,ayd,,,,,dey,,,,,1,,,,,amd,,,,,1,,
heses,r,,,heses,,,5,ssehe,,,ssehe,,,,,heves,,,,,2,,,,,ssege,,,,,3,,
ite,r,,,ite,,,3,tie,,,tie,,,,,iti,,,,,2,,,,,tio,,,,,2,,
ite,r,,,ite,,,3,iet,,,iet,,,,,ise,,,,,1,,,,,ies,,,,,2,,
ert,r,,,ert,,,3,rte,,,rte,,,,,ewt,,,,,1,,,,,rse,,,,,1,,
alpa,r,,,alpa,,,4,apal,,,apal,,,,,elpa,,,,,0,,,,,atal,,,,,1,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ide,,,,,1,,,,,eta,,,,,2,,
esit,r,,,esit,,,4,tesi,,,tesi,,,,,ehit,,,,,1,,,,,fesi,,,,,0,,
ite,r,,,ite,,,3,tei,,,tei,,,,,ate,,,,,0,,,,,tai,,,,,1,,
heses,r,,,heses,,,5,sshee,,,sshee,,,,,hebes,,,,,2,,,,,sshae,,,,,3,,
wowd,r,,,wowd,,,4,doww,,,doww,,,,,wowp,,,,,3,,,,,goww,,,,,0,,
ite,r,,,ite,,,3,iet,,,iet,,,,,ita,,,,,2,,,,,aet,,,,,0,,
heses,r,,,heses,,,5,eshes,,,eshes,,,,,heseh,,,,,4,,,,,ushes,,,,,0,,
nis,r,,,nis,,,3,sin,,,sin,,,,,nos,,,,,1,,,,,siw,,,,,2,,
cot,r,,,cot,,,3,tco,,,tco,,,,,got,,,,,0,,,,,xco,,,,,0,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ate,,,,,0,,,,,tee,,,,,1,,
ert,r,,,ert,,,3,ret,,,ret,,,,,emt,,,,,1,,,,,rit,,,,,1,,
esit,r,,,esit,,,4,siet,,,siet,,,,,esot,,,,,2,,,,,soet,,,,,1,,
heses,r,,,heses,,,5,esseh,,,esseh,,,,,hesed,,,,,4,,,,,esdeh,,,,,2,,
ert,r,,,ert,,,3,ret,,,ret,,,,,emt,,,,,1,,,,,red,,,,,2,,
hita,r,,,hita,,,4,ihta,,,ihta,,,,,hota,,,,,1,,,,,ihha,,,,,2,,
wowd,r,,,wowd,,,4,owwd,,,owwd,,,,,wawd,,,,,1,,,,,owws,,,,,3,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ise,,,,,1,,,,,tii,,,,,2,,
hita,r,,,hita,,,4,aith,,,aith,,,,,hiti,,,,,3,,,,,aitd,,,,,3,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ihe,,,,,1,,,,,oti,,,,,0,,
nis,r,,,nis,,,3,sin,,,sin,,,,,nos,,,,,1,,,,,san,,,,,1,,
ert,r,,,ert,,,3,etr,,,etr,,,,,erf,,,,,2,,,,,atr,,,,,0,,
hita,r,,,hita,,,4,aiht,,,aiht,,,,,hota,,,,,1,,,,,aitt,,,,,2,,
nis,r,,,nis,,,3,sin,,,sin,,,,,nit,,,,,2,,,,,cin,,,,,0,,
alpa,r,,,alpa,,,4,laap,,,laap,,,,,alga,,,,,2,,,,,laas,,,,,3,,
ite,r,,,ite,,,3,tei,,,tei,,,,,itu,,,,,2,,,,,pei,,,,,0,,
ert,r,,,ert,,,3,ret,,,ret,,,,,erf,,,,,2,,,,,res,,,,,2,,
ite,r,,,ite,,,3,tie,,,tie,,,,,itu,,,,,2,,,,,tii,,,,,2,,
nis,r,,,nis,,,3,nsi,,,nsi,,,,,nib,,,,,2,,,,,rsi,,,,,0,,
cot,r,,,cot,,,3,tco,,,tco,,,,,cat,,,,,1,,,,,sco,,,,,0,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ise,,,,,1,,,,,oti,,,,,0,,
hita,r,,,hita,,,4,ihta,,,ihta,,,,,hito,,,,,3,,,,,ipta,,,,,1,,
esit,r,,,esit,,,4,stei,,,stei,,,,,eset,,,,,2,,,,,stoi,,,,,2,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ete,,,,,0,,,,,iti,,,,,0,,
hita,r,,,hita,,,4,ihat,,,ihat,,,,,zita,,,,,0,,,,,ihet,,,,,2,,
heses,r,,,heses,,,5,ehses,,,ehses,,,,,heseh,,,,,4,,,,,ehsis,,,,,3,,
alpa,r,,,alpa,,,4,lpaa,,,lpaa,,,,,alda,,,,,2,,,,,lpae,,,,,3,,
ert,r,,,ert,,,3,etr,,,etr,,,,,erg,,,,,2,,,,,ety,,,,,2,,
day,r,,,day,,,3,ady,,,ady,,,,,fay,,,,,0,,,,,idy,,,,,0,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ete,,,,,0,,,,,tee,,,,,1,,
esit,r,,,esit,,,4,eits,,,eits,,,,,ehit,,,,,1,,,,,eitt,,,,,3,,
ert,r,,,ert,,,3,ret,,,ret,,,,,erc,,,,,2,,,,,wet,,,,,0,,
nis,r,,,nis,,,3,isn,,,isn,,,,,nes,,,,,1,,,,,isl,,,,,2,,
hita,r,,,hita,,,4,ihat,,,ihat,,,,,hisa,,,,,2,,,,,ipat,,,,,1,,
ert,r,,,ert,,,3,ret,,,ret,,,,,emt,,,,,1,,,,,res,,,,,2,,
heses,r,,,heses,,,5,seehs,,,seehs,,,,,hesas,,,,,3,,,,,saehs,,,,,1,,
nis,r,,,nis,,,3,sni,,,sni,,,,,nip,,,,,2,,,,,pni,,,,,0,,
day,r,,,day,,,3,dya,,,dya,,,,,bay,,,,,0,,,,,dwa,,,,,1,,
wowd,r,,,wowd,,,4,wdow,,,wdow,,,,,yowd,,,,,0,,,,,whow,,,,,1,,
alpa,r,,,alpa,,,4,laap,,,laap,,,,,alpi,,,,,3,,,,,loap,,,,,1,,
esit,r,,,esit,,,4,tsie,,,tsie,,,,,esib,,,,,3,,,,,tpie,,,,,1,,
nis,r,,,nis,,,3,isn,,,isn,,,,,nes,,,,,1,,,,,isr,,,,,2,,
heses,r,,,heses,,,5,hsees,,,hsees,,,,,hoses,,,,,1,,,,,hsies,,,,,2,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ete,,,,,0,,,,,oti,,,,,0,,
cot,r,,,cot,,,3,oct,,,oct,,,,,cob,,,,,2,,,,,act,,,,,0,,
ite,r,,,ite,,,3,tei,,,tei,,,,,ote,,,,,0,,,,,tee,,,,,2,,
nis,r,,,nis,,,3,nsi,,,nsi,,,,,mis,,,,,0,,,,,nti,,,,,1,,
esit,r,,,esit,,,4,eist,,,eist,,,,,esot,,,,,2,,,,,oist,,,,,0,,
wowd,r,,,wowd,,,4,wdwo,,,wdwo,,,,,wawd,,,,,1,,,,,wdyo,,,,,2,,
ert,r,,,ert,,,3,rte,,,rte,,,,,erh,,,,,2,,,,,rse,,,,,1,,
heses,r,,,heses,,,5,hesse,,,hesse,,,,,hesed,,,,,4,,,,,hespe,,,,,3,,
hita,r,,,hita,,,4,atih,,,atih,,,,,hota,,,,,1,,,,,apih,,,,,1,,
wowd,r,,,wowd,,,4,wwod,,,wwod,,,,,word,,,,,2,,,,,wwad,,,,,2,,
wowd,r,,,wowd,,,4,wdow,,,wdow,,,,,wiwd,,,,,1,,,,,wsow,,,,,1,,
day,r,,,day,,,3,ayd,,,ayd,,,,,daw,,,,,2,,,,,awd,,,,,1,,
ite,r,,,ite,,,3,eit,,,eit,,,,,ihe,,,,,1,,,,,eot,,,,,1,,
esit,r,,,esit,,,4,site,,,site,,,,,esib,,,,,3,,,,,sate,,,,,1,,
hita,r,,,hita,,,4,ahit,,,ahit,,,,,hiti,,,,,3,,,,,abit,,,,,1,,
esit,r,,,esit,,,4,stie,,,stie,,,,,esis,,,,,3,,,,,spie,,,,,1,,
nis,r,,,nis,,,3,sni,,,sni,,,,,nic,,,,,2,,,,,dni,,,,,0,,
esit,r,,,esit,,,4,itse,,,itse,,,,,esot,,,,,2,,,,,itde,,,,,2,,
day,r,,,day,,,3,ady,,,ady,,,,,dar,,,,,2,,,,,acy,,,,,1,,
heses,r,,,heses,,,5,heess,,,heess,,,,,hesis,,,,,3,,,,,feess,,,,,0,,
ert,r,,,ert,,,3,etr,,,etr,,,,,ent,,,,,1,,,,,itr,,,,,0,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ipe,,,,,1,,,,,tia,,,,,2,,
heses,r,,,heses,,,5,shsee,,,shsee,,,,,hoses,,,,,1,,,,,thsee,,,,,0,,
esit,r,,,esit,,,4,etsi,,,etsi,,,,,esip,,,,,3,,,,,etse,,,,,3,,
esit,r,,,esit,,,4,seit,,,seit,,,,,esip,,,,,3,,,,,soit,,,,,1,,
nis,r,,,nis,,,3,nsi,,,nsi,,,,,nos,,,,,1,,,,,nti,,,,,1,,
day,r,,,day,,,3,ayd,,,ayd,,,,,hay,,,,,0,,,,,ard,,,,,1,,
ert,r,,,ert,,,3,tre,,,tre,,,,,irt,,,,,0,,,,,tra,,,,,2,,
cot,r,,,cot,,,3,otc,,,otc,,,,,cop,,,,,2,,,,,atc,,,,,0,,
hita,r,,,hita,,,4,itah,,,itah,,,,,hifa,,,,,2,,,,,itad,,,,,3,,
alpa,r,,,alpa,,,4,plaa,,,plaa,,,,,alta,,,,,2,,,,,plea,,,,,2,,
ert,r,,,ert,,,3,rte,,,rte,,,,,ort,,,,,0,,,,,nte,,,,,0,,
esit,r,,,esit,,,4,etsi,,,etsi,,,,,usit,,,,,0,,,,,ehsi,,,,,1,,
nis,r,,,nis,,,3,nsi,,,nsi,,,,,nit,,,,,2,,,,,msi,,,,,0,,
hita,r,,,hita,,,4,tahi,,,tahi,,,,,hiti,,,,,3,,,,,tapi,,,,,2,,
day,r,,,day,,,3,yad,,,yad,,,,,hay,,,,,0,,,,,yas,,,,,2,,
ite,r,,,ite,,,3,iet,,,iet,,,,,iti,,,,,2,,,,,ies,,,,,2,,
alpa,r,,,alpa,,,4,plaa,,,plaa,,,,,alpo,,,,,3,,,,,hlaa,,,,,0,,
hita,r,,,hita,,,4,ahti,,,ahti,,,,,huta,,,,,1,,,,,ahto,,,,,3,,
nis,r,,,nis,,,3,ins,,,ins,,,,,ris,,,,,0,,,,,irs,,,,,1,,
esit,r,,,esit,,,4,etsi,,,etsi,,,,,asit,,,,,0,,,,,ecsi,,,,,1,,
hita,r,,,hita,,,4,thai,,,thai,,,,,cita,,,,,0,,,,,thei,,,,,2,,
heses,r,,,heses,,,5,seseh,,,seseh,,,,,seses,,,,,0,,,,,seset,,,,,4,,
alpa,r,,,alpa,,,4,lpaa,,,lpaa,,,,,arpa,,,,,1,,,,,lpea,,,,,2,,
ert,r,,,ert,,,3,ret,,,ret,,,,,elt,,,,,1,,,,,wet,,,,,0,,
cot,r,,,cot,,,3,cto,,,cto,,,,,coh,,,,,2,,,,,cfo,,,,,1,,
hita,r,,,hita,,,4,iaht,,,iaht,,,,,hitu,,,,,3,,,,,iahd,,,,,3,,
alpa,r,,,alpa,,,4,aapl,,,aapl,,,,,alpo,,,,,3,,,,,eapl,,,,,0,,
wowd,r,,,wowd,,,4,wwod,,,wwod,,,,,wawd,,,,,1,,,,,wwed,,,,,2,,
day,r,,,day,,,3,dya,,,dya,,,,,dam,,,,,2,,,,,dyi,,,,,2,,
alpa,r,,,alpa,,,4,lapa,,,lapa,,,,,anpa,,,,,1,,,,,rapa,,,,,0,,
nis,r,,,nis,,,3,nsi,,,nsi,,,,,ris,,,,,0,,,,,lsi,,,,,0,,
day,r,,,day,,,3,yad,,,yad,,,,,dam,,,,,2,,,,,yah,,,,,2,,
ert,r,,,ert,,,3,etr,,,etr,,,,,ewt,,,,,1,,,,,etn,,,,,2,,
cot,r,,,cot,,,3,tco,,,tco,,,,,cob,,,,,2,,,,,tce,,,,,2,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ete,,,,,0,,,,,tee,,,,,1,,
alpa,r,,,alpa,,,4,alap,,,alap,,,,,alpo,,,,,3,,,,,elap,,,,,0,,
nis,r,,,nis,,,3,isn,,,isn,,,,,nid,,,,,2,,,,,isw,,,,,2,,
ite,r,,,ite,,,3,iet,,,iet,,,,,ice,,,,,1,,,,,iek,,,,,2,,
ert,r,,,ert,,,3,rte,,,rte,,,,,erp,,,,,2,,,,,wte,,,,,0,,
wowd,r,,,wowd,,,4,wodw,,,wodw,,,,,rowd,,,,,0,,,,,wosw,,,,,2,,
cot,r,,,cot,,,3,otc,,,otc,,,,,sot,,,,,0,,,,,opc,,,,,1,,
wowd,r,,,wowd,,,4,wdow,,,wdow,,,,,wowh,,,,,3,,,,,wsow,,,,,1,,
day,r,,,day,,,3,ayd,,,ayd,,,,,doy,,,,,1,,,,,awd,,,,,1,,
ite,r,,,ite,,,3,eti,,,eti,,,,,ute,,,,,0,,,,,etu,,,,,2,,
day,r,,,day,,,3,ayd,,,ayd,,,,,dey,,,,,1,,,,,awd,,,,,1,,
wowd,r,,,wowd,,,4,dwow,,,dwow,,,,,mowd,,,,,0,,,,,dmow,,,,,1,,
alpa,r,,,alpa,,,4,paal,,,paal,,,,,alpe,,,,,3,,,,,saal,,,,,0,,
nis,r,,,nis,,,3,sin,,,sin,,,,,nit,,,,,2,,,,,din,,,,,0,,
hita,r,,,hita,,,4,tiah,,,tiah,,,,,hito,,,,,3,,,,,tiih,,,,,2,,
esit,r,,,esit,,,4,tesi,,,tesi,,,,,ehit,,,,,1,,,,,tasi,,,,,1,,
cot,r,,,cot,,,3,tco,,,tco,,,,,coz,,,,,2,,,,,hco,,,,,0,,
esit,r,,,esit,,,4,itse,,,itse,,,,,efit,,,,,1,,,,,itso,,,,,3,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ete,,,,,0,,,,,tia,,,,,2,,
heses,r,,,heses,,,5,sehes,,,sehes,,,,,hesas,,,,,3,,,,,sahes,,,,,1,,
heses,r,,,heses,,,5,heess,,,heess,,,,,teses,,,,,0,,,,,geess,,,,,0,,
heses,r,,,heses,,,5,esesh,,,esesh,,,,,hises,,,,,1,,,,,edesh,,,,,1,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ita,,,,,2,,,,,tio,,,,,2,,
day,r,,,day,,,3,ayd,,,ayd,,,,,diy,,,,,1,,,,,ard,,,,,1,,
hita,r,,,hita,,,4,ahit,,,ahit,,,,,hiha,,,,,2,,,,,ahis,,,,,3,,
day,r,,,day,,,3,yda,,,yda,,,,,dal,,,,,2,,,,,mda,,,,,0,,
alpa,r,,,alpa,,,4,aapl,,,aapl,,,,,olpa,,,,,0,,,,,aapr,,,,,3,,
wowd,r,,,wowd,,,4,wodw,,,wodw,,,,,womd,,,,,2,,,,,wotw,,,,,2,,
nis,r,,,nis,,,3,nsi,,,nsi,,,,,wis,,,,,0,,,,,nhi,,,,,1,,
alpa,r,,,alpa,,,4,aapl,,,aapl,,,,,alpe,,,,,3,,,,,aasl,,,,,2,,
cot,r,,,cot,,,3,tco,,,tco,,,,,sot,,,,,0,,,,,tdo,,,,,1,,
nis,r,,,nis,,,3,sni,,,sni,,,,,nos,,,,,1,,,,,sri,,,,,1,,
heses,r,,,heses,,,5,sehse,,,sehse,,,,,hetes,,,,,2,,,,,sehte,,,,,3,,
day,r,,,day,,,3,ady,,,ady,,,,,cay,,,,,0,,,,,adw,,,,,2,,
cot,r,,,cot,,,3,oct,,,oct,,,,,coc,,,,,2,,,,,occ,,,,,2,,
alpa,r,,,alpa,,,4,paal,,,paal,,,,,alpo,,,,,3,,,,,poal,,,,,1,,
hita,r,,,hita,,,4,iath,,,iath,,,,,hite,,,,,3,,,,,iash,,,,,2,,
day,r,,,day,,,3,ady,,,ady,,,,,dey,,,,,1,,,,,adn,,,,,2,,
wowd,r,,,wowd,,,4,wdow,,,wdow,,,,,wowt,,,,,3,,,,,wdor,,,,,3,,
day,r,,,day,,,3,dya,,,dya,,,,,duy,,,,,1,,,,,dye,,,,,2,,
esit,r,,,esit,,,4,stei,,,stei,,,,,ecit,,,,,1,,,,,stee,,,,,3,,
ert,r,,,ert,,,3,rte,,,rte,,,,,erb,,,,,2,,,,,rti,,,,,2,,
heses,r,,,heses,,,5,sshee,,,sshee,,,,,hekes,,,,,2,,,,,ssheo,,,,,4,,
cot,r,,,cot,,,3,oct,,,oct,,,,,tot,,,,,0,,,,,oht,,,,,1,,
cot,r,,,cot,,,3,otc,,,otc,,,,,tot,,,,,0,,,,,ots,,,,,2,,
hita,r,,,hita,,,4,tiha,,,tiha,,,,,hiti,,,,,3,,,,,ciha,,,,,0,,
wowd,r,,,wowd,,,4,wwdo,,,wwdo,,,,,wows,,,,,3,,,,,mwdo,,,,,0,,
ite,r,,,ite,,,3,tie,,,tie,,,,,ete,,,,,0,,,,,pie,,,,,0,,
cot,r,,,cot,,,3,oct,,,oct,,,,,cet,,,,,1,,,,,ost,,,,,1,,
ert,r,,,ert,,,3,etr,,,etr,,,,,erf,,,,,2,,,,,etm,,,,,2,,
esit,r,,,esit,,,4,tsie,,,tsie,,,,,ekit,,,,,1,,,,,tsii,,,,,3,,
heses,r,,,heses,,,5,shees,,,shees,,,,,peses,,,,,0,,,,,fhees,,,,,0,,
alpa,r,,,alpa,,,4,aapl,,,aapl,,,,,alpi,,,,,3,,,,,aapr,,,,,3,,
day,r,,,day,,,3,dya,,,dya,,,,,dey,,,,,1,,,,,dra,,,,,1,,
nis,r,,,nis,,,3,isn,,,isn,,,,,nit,,,,,2,,,,,usn,,,,,0,,
hita,r,,,hita,,,4,taih,,,taih,,,,,hida,,,,,2,,,,,haih,,,,,0,,
hita,r,,,hita,,,4,itah,,,itah,,,,,hika,,,,,2,,,,,ifah,,,,,1,,
cot,r,,,cot,,,3,cto,,,cto,,,,,tot,,,,,0,,,,,hto,,,,,0,,
alpa,r,,,alpa,,,4,plaa,,,plaa,,,,,arpa,,,,,1,,,,,plai,,,,,3,,
