Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
predegage,ppr,pre,de,gage,,,9,epredagge,epr,ed,agge,,,sredegage,pretegage,predegabe,,,0,0,2,,,etredagge,epradagge,epredaggo,,,1,0,3,,
deinsop,ppr,de,in,sop,,,7,edniops,ed,ni,ops,,,heinsop,deensop,deinkop,,,0,0,0,,,etniops,ednuops,edniopd,,,1,1,2,,
predeyot,ppr,pre,de,yot,,,8,epredoty,epr,ed,oty,,,pyedeyot,preheyot,predeyoh,,,1,0,2,,,egredoty,epretoty,epredopy,,,1,1,1,,
deinter,ppr,de,in,ter,,,7,edniret,ed,ni,ret,,,dainter,deimter,deinser,,,1,1,0,,,idniret,edriret,ednirot,,,0,0,1,,
unpresop,ppr,un,pre,sop,,,8,nurpepos,nu,rpe,pos,,,enpresop,unprasop,unpredop,,,0,2,0,,,nerpepos,nurpapos,nurpepas,,,1,2,1,,
predeter,ppr,pre,de,ter,,,8,peredret,per,ed,ret,,,prodeter,preteter,predetem,,,2,0,2,,,piredret,peridret,peredyet,,,1,0,0,,
inunemso,ppr,in,un,emso,,,8,ninumoes,ni,nu,moes,,,imunemso,inuwemso,inunelso,,,1,1,1,,,yinumoes,nirumoes,ninumees,,,0,0,1,,
predegage,ppr,pre,de,gage,,,9,epredagge,epr,ed,agge,,,sredegage,predigage,predetage,,,0,1,0,,,epyedagge,eprehagge,epredaggi,,,2,1,3,,
predererg,ppr,pre,de,rerg,,,9,epredrger,epr,ed,rger,,,prudererg,predirerg,prederemg,,,2,1,2,,,epwedrger,epretrger,epredrgey,,,2,1,3,,
deinsop,ppr,de,in,sop,,,7,edniops,ed,ni,ops,,,diinsop,deiwsop,deinsep,,,1,1,1,,,adniops,ednaops,edniods,,,0,1,1,,
inpresop,ppr,in,pre,sop,,,8,nierpops,ni,erp,ops,,,enpresop,inhresop,inpresoh,,,0,0,2,,,naerpops,niersops,nierpips,,,1,2,0,,
deunsop,ppr,de,un,sop,,,7,ednuosp,ed,nu,osp,,,diunsop,deumsop,deunsip,,,1,1,1,,,adnuosp,edwuosp,ednuost,,,0,0,2,,
uninter,ppr,un,in,ter,,,7,nunirte,nu,ni,rte,,,oninter,unonter,unintel,,,0,0,2,,,ninirte,nurirte,nunimte,,,1,0,0,,
indesop,ppr,in,de,sop,,,7,niedosp,ni,ed,osp,,,iydesop,indusop,indefop,,,1,1,0,,,noedosp,niegosp,niedost,,,1,1,2,,
deinsop,ppr,de,in,sop,,,7,edniops,ed,ni,ops,,,diinsop,deansop,deincop,,,1,0,0,,,idniops,edwiops,edniofs,,,0,0,1,,
predehidad,ppr,pre,de,hidad,,,10,epredadhid,epr,ed,adhid,,,pradehidad,prehehidad,predehitad,,,2,0,2,,,etredadhid,epridadhid,epredadhif,,,1,0,4,,
predegage,ppr,pre,de,gage,,,9,peredagge,per,ed,agge,,,tredegage,prehegage,predegaga,,,0,0,3,,,pewedagge,perehagge,peredagse,,,2,1,2,,
deprererg,ppr,de,pre,rerg,,,9,ederpergr,ed,erp,ergr,,,teprererg,desrererg,deprerirg,,,0,0,1,,,eperpergr,edempergr,ederpergl,,,1,1,3,,
indererg,ppr,in,de,rerg,,,8,niedrrge,ni,ed,rrge,,,endererg,inpererg,inderirg,,,0,0,1,,,miedrrge,niesrrge,niedrlge,,,0,1,1,,
inpreter,ppr,in,pre,ter,,,8,nierprte,ni,erp,rte,,,impreter,inkreter,inpreder,,,1,0,0,,,naerprte,nierhrte,nierprta,,,1,2,2,,
preinemso,ppr,pre,in,emso,,,9,repnieoms,rep,ni,eoms,,,xreinemso,preunemso,preinemsi,,,0,0,3,,,mepnieoms,repneeoms,repnieams,,,0,1,1,,
soperion,rss,,,sop,er,ion,8,posrenoi,,,pos,re,noi,,,doperion,sopemion,soperoon,,,0,1,0,,,pesrenoi,posronoi,posreyoi,,,1,1,0
ehufulable,rss,,,ehu,ful,able,10,heuflubeal,,,heu,flu,beal,,,uhufulable,ehudulable,ehufulaple,,,0,0,1,,,hiuflubeal,heuslubeal,heuflubeul,,,1,0,2
gageioner,rss,,,gage,ion,er,9,aeggnoire,,,aegg,noi,re,,,gadeioner,gageioyer,gageionem,,,2,2,1,,,oeggnoire,aeggneire,aeggnoiri,,,0,1,1
hidadfulable,rss,,,hidad,ful,able,12,dihdaflueabl,,,dihda,flu,eabl,,,hididfulable,hidadfumable,hidadfulabli,,,3,2,3,,,dihhaflueabl,dihdatlueabl,dihdafluiabl,,,3,0,0
ehuerion,rss,,,ehu,er,ion,8,uhereino,,,uhe,re,ino,,,ecuerion,ehuenion,ehuerian,,,1,1,1,,,usereino,uheraino,uhereano,,,1,1,0
gagefulable,rss,,,gage,ful,able,11,eggalufblae,,,egga,luf,blae,,,fagefulable,gagefuyable,gagefulatle,,,0,2,1,,,evgalufblae,eggalusblae,eggalufbwae,,,1,2,1
gagefulable,rss,,,gage,ful,able,11,aegglfuabel,,,aegg,lfu,abel,,,gagifulable,gagefilable,gagefulaple,,,3,1,1,,,iegglfuabel,aegglduabel,aegglfuibel,,,0,1,0
egahableful,rss,,,egah,able,ful,11,ehgaeblalfu,,,ehga,ebla,lfu,,,eguhableful,egahablaful,egahablesul,,,2,3,0,,,ohgaeblalfu,ehgaebmalfu,ehgaeblaltu,,,0,2,1
rergioner,rss,,,rerg,ion,er,9,ergrnoire,,,ergr,noi,re,,,relgioner,rergiorer,rergionem,,,2,2,1,,,ertrnoire,ergrwoire,ergrnoiri,,,2,0,1
hidadfulable,rss,,,hidad,ful,able,12,hdaidlufbela,,,hdaid,luf,bela,,,hidedfulable,hidadtulable,hidadfuloble,,,3,0,0,,,hdoidlufbela,hdaidrufbela,hdaidlufbola,,,2,0,1
egahioner,rss,,,egah,ion,er,9,eahginore,,,eahg,ino,re,,,epahioner,egahaoner,egahionor,,,1,0,0,,,eahxinore,eahgimore,eahginoro,,,3,1,1
elsfulable,rss,,,els,ful,able,10,slelfuleab,,,sle,lfu,leab,,,elhfulable,elsfunable,elsfuleble,,,2,2,0,,,slolfuleab,sleltuleab,slelfuliab,,,2,1,1
egahableful,rss,,,egah,able,ful,11,eagheblaluf,,,eagh,ebla,luf,,,ogahableful,egahablaful,egahablefal,,,0,3,1,,,aagheblaluf,eaghebraluf,eagheblalus,,,0,2,2
egahioner,rss,,,egah,ion,er,9,eahgoinre,,,eahg,oin,re,,,eguhioner,egahooner,egahionir,,,2,0,0,,,eohgoinre,eahgiinre,eahgoinra,,,1,0,1
soperion,rss,,,sop,er,ion,8,psoreino,,,pso,re,ino,,,soserion,soparion,soperiow,,,2,0,2,,,ptoreino,psoyeino,psoreiyo,,,1,0,1
elserion,rss,,,els,er,ion,8,lesrenoi,,,les,re,noi,,,erserion,elsemion,elseroon,,,1,1,0,,,legrenoi,lesrinoi,lesremoi,,,2,1,0
hidadioner,rss,,,hidad,ion,er,10,hdaidnoire,,,hdaid,noi,re,,,hidationer,hidadiomer,hidadionar,,,4,2,0,,,hdoidnoire,hdaidnoure,hdaidnoiri,,,2,2,1
hidadfulable,rss,,,hidad,ful,able,12,hddailfuelab,,,hddai,lfu,elab,,,higadfulable,hidadfunable,hidadfulagle,,,2,2,1,,,hdpailfuelab,hddailfeelab,hddailfuilab,,,2,2,0
ehufulable,rss,,,ehu,ful,able,10,euhuflleba,,,euh,ufl,leba,,,ehefulable,ehufalable,ehufulablo,,,2,1,3,,,iuhuflleba,euhoflleba,euhufllebi,,,0,0,3
ehuioner,rss,,,ehu,ion,er,8,uehniore,,,ueh,nio,re,,,ehoioner,ehueoner,ehuionem,,,2,0,1,,,eehniore,uehniire,uehnioro,,,0,2,1
egahableful,rss,,,egah,able,ful,11,hegabaleufl,,,hega,bale,ufl,,,esahableful,egahebleful,egahablefol,,,1,0,1,,,hegebaleufl,hegabameufl,hegabaleubl,,,3,2,1
sopfulable,rss,,,sop,ful,able,10,posfluealb,,,pos,flu,ealb,,,hopfulable,sopfilable,sopfulabla,,,0,1,3,,,dosfluealb,posflaealb,posflueals,,,0,2,3
terableful,rss,,,ter,able,ful,10,ertabelflu,,,ert,abel,flu,,,tarableful,terablaful,terabledul,,,1,3,0,,,artabelflu,ertaberflu,ertabeltlu,,,0,3,0
rergerion,rss,,,rerg,er,ion,9,rregreoni,,,rreg,re,oni,,,remgerion,rergirion,rergeriom,,,2,0,2,,,rrehreoni,rregweoni,rregreori,,,3,0,1
gagefulable,rss,,,gage,ful,able,11,agegflubela,,,ageg,flu,bela,,,gegefulable,gagepulable,gagefuleble,,,1,0,0,,,agesflubela,agegflobela,agegflutela,,,3,2,0
rergioner,rss,,,rerg,ion,er,9,rgrenoire,,,rgre,noi,re,,,remgioner,rergioler,rergionew,,,2,2,1,,,rgyenoire,rgreyoire,rgrenoiri,,,2,0,1
hidadableful,rss,,,hidad,able,ful,12,hiaddaelbufl,,,hiadd,aelb,ufl,,,hivadableful,hidadubleful,hidadablesul,,,2,0,0,,,hiafdaelbufl,hiaddaewbufl,hiaddaelbugl,,,3,2,1
terableful,rss,,,ter,able,ful,10,rtebaleflu,,,rte,bale,flu,,,berableful,terobleful,terablecul,,,0,0,0,,,rtibaleflu,rtebaliflu,rtebalevlu,,,2,3,0
yotioner,rss,,,yot,ion,er,8,oytoinre,,,oyt,oin,re,,,wotioner,yotiomer,yotionem,,,0,2,1,,,ortoinre,oytoenre,oytoinle,,,1,1,0
egahfulable,rss,,,egah,ful,able,11,eaghulfebal,,,eagh,ulf,ebal,,,egehfulable,egahgulable,egahfulablo,,,2,0,3,,,eoghulfebal,eaghulsebal,eaghulfebel,,,1,2,2
rergfulable,rss,,,rerg,ful,able,11,rgerulfebla,,,rger,ulf,ebla,,,rurgfulable,rergpulable,rergfulabwe,,,1,0,2,,,rderulfebla,rgerulhebla,rgerulfeble,,,1,2,3
yotioner,rss,,,yot,ion,er,8,otynoire,,,oty,noi,re,,,yitioner,yotiener,yotionur,,,1,1,0,,,otrnoire,otynoare,otynoime,,,2,2,0
tererion,rss,,,ter,er,ion,8,retreoin,,,ret,re,oin,,,temerion,terarion,tererior,,,2,0,2,,,ratreoin,retruoin,retreein,,,1,1,0
hidaderion,rss,,,hidad,er,ion,10,daihdreoin,,,daihd,re,oin,,,hadaderion,hidadorion,hidaderian,,,1,0,1,,,doihdreoin,daihdleoin,daihdreoir,,,1,0,2
gageioner,rss,,,gage,ion,er,9,ggeaonire,,,ggea,oni,re,,,tageioner,gageooner,gageionew,,,0,0,1,,,bgeaonire,ggeaomire,ggeaonira,,,0,1,1
egahfulable,rss,,,egah,ful,able,11,aehgflubela,,,aehg,flu,bela,,,egohfulable,egahfelable,egahfulabli,,,2,1,3,,,aehpflubela,aehgtlubela,aehgflutela,,,3,0,0
terioner,rss,,,ter,ion,er,8,ertniore,,,ert,nio,re,,,turioner,teriower,terionur,,,1,2,0,,,emtniore,ertriore,ertnioro,,,1,0,1
elserion,rss,,,els,er,ion,8,lserenoi,,,lse,re,noi,,,alserion,elsewion,elseroon,,,0,1,0,,,rserenoi,lselenoi,lserenoe,,,0,0,2
gagefulable,rss,,,gage,ful,able,11,gegalufaelb,,,gega,luf,aelb,,,cagefulable,gagesulable,gagefuleble,,,0,0,0,,,gedalufaelb,gegalefaelb,gegalufaemb,,,2,1,2
rergerion,rss,,,rerg,er,ion,9,rgrereino,,,rgre,re,ino,,,rorgerion,rergeyion,rergeriun,,,1,1,1,,,rbrereino,rgreraino,rgrereimo,,,1,1,1
ehufulable,rss,,,ehu,ful,able,10,euhlfuealb,,,euh,lfu,ealb,,,etufulable,ehufurable,ehufulabye,,,1,2,2,,,ouhlfuealb,euhlvuealb,euhlfuialb,,,0,1,0
elsableful,rss,,,els,able,ful,10,esleblaufl,,,esl,ebla,ufl,,,olsableful,elsasleful,elsabletul,,,0,1,0,,,esneblaufl,eslebyaufl,esleblausl,,,2,2,1
ehuableful,rss,,,ehu,able,ful,10,heuaelblfu,,,heu,aelb,lfu,,,ohuableful,ehuabloful,ehuablehul,,,0,3,0,,,heeaelblfu,heuaeyblfu,heuaelbmfu,,,2,2,0
emsoableful,rss,,,emso,able,ful,11,somelbeaflu,,,some,lbea,flu,,,omsoableful,emsoabloful,emsoablefum,,,0,3,2,,,semelbeaflu,somelboaflu,somelbeafli,,,1,2,2
terableful,rss,,,ter,able,ful,10,etrleablfu,,,etr,leab,lfu,,,ferableful,terabreful,terablefal,,,0,2,1,,,otrleablfu,etrleoblfu,etrleablfi,,,0,2,2
gageioner,rss,,,gage,ion,er,9,egagnoire,,,egag,noi,re,,,gogeioner,gageeoner,gageionir,,,1,0,0,,,egasnoire,egagneire,egagnoira,,,3,1,1
ehuableful,rss,,,ehu,able,ful,10,euhblaeulf,,,euh,blae,ulf,,,esuableful,ehuabneful,ehuablefur,,,1,2,2,,,eihblaeulf,euhblaaulf,euhblaeumf,,,1,3,1
rergableful,rss,,,rerg,able,ful,11,grrebeallfu,,,grre,beal,lfu,,,rertableful,rergabliful,rergablefur,,,3,3,2,,,brrebeallfu,grrebearlfu,grrebeallfe,,,0,3,2
gagefulable,rss,,,gage,ful,able,11,eggaflubeal,,,egga,flu,beal,,,gogefulable,gagefalable,gagefulablo,,,1,1,3,,,egsaflubeal,eggatlubeal,eggafluboal,,,2,0,1
emsofulable,rss,,,emso,ful,able,11,mseolufbael,,,mseo,luf,bael,,,ersofulable,emsobulable,emsofuluble,,,1,0,0,,,mheolufbael,mseolefbael,mseoluftael,,,1,1,0
terioner,rss,,,ter,ion,er,8,rteoinre,,,rte,oin,re,,,tarioner,tereoner,terionem,,,1,0,1,,,rseoinre,rteoanre,rteoinro,,,1,1,1
hidaderion,rss,,,hidad,er,ion,10,ihdadrenio,,,ihdad,re,nio,,,hedaderion,hidademion,hidaderaon,,,1,1,0,,,ohdadrenio,ihdadrunio,ihdadremio,,,0,1,0
emsoioner,rss,,,emso,ion,er,9,mesoinore,,,meso,ino,re,,,emseioner,emsoeoner,emsoionen,,,3,0,1,,,meseinore,mesoanore,mesoinora,,,3,0,1
gagefulable,rss,,,gage,ful,able,11,gegafluealb,,,gega,flu,ealb,,,tagefulable,gagefalable,gagefulablu,,,0,1,3,,,tegafluealb,gegasluealb,gegafluealt,,,0,0,3
emsoableful,rss,,,emso,able,ful,11,eosmbaelufl,,,eosm,bael,ufl,,,amsoableful,emsoabneful,emsoablefur,,,0,2,2,,,eosrbaelufl,eosmbeelufl,eosmbaelufr,,,3,1,2
elserion,rss,,,els,er,ion,8,slerenio,,,sle,re,nio,,,enserion,elsirion,elsereon,,,1,0,0,,,srerenio,sleranio,slerenia,,,1,1,2
elsioner,rss,,,els,ion,er,8,selnoire,,,sel,noi,re,,,ersioner,elsioyer,elsionar,,,1,2,0,,,celnoire,selnoure,selnoiro,,,0,2,1
sopfulable,rss,,,sop,ful,able,10,opsuflebla,,,ops,ufl,ebla,,,sepfulable,sophulable,sopfuleble,,,1,0,0,,,optuflebla,opsuhlebla,opsuflecla,,,2,1,1
hidadableful,rss,,,hidad,able,ful,12,dhdiaealbluf,,,dhdia,ealb,luf,,,hisadableful,hidadabneful,hidadablefil,,,2,2,1,,,dhdioealbluf,dhdiaeelbluf,dhdiaealbruf,,,4,1,0
terfulable,rss,,,ter,ful,able,10,retflulabe,,,ret,flu,labe,,,herfulable,terfuwable,terfulasle,,,0,2,1,,,rotflulabe,retflolabe,retflumabe,,,1,2,0
hidadioner,rss,,,hidad,ion,er,10,adidhnoire,,,adidh,noi,re,,,hididioner,hidadiorer,hidadionar,,,3,2,0,,,afidhnoire,adidhnoore,adidhnoile,,,1,2,0
gageableful,rss,,,gage,able,ful,11,gegaelabluf,,,gega,elab,luf,,,gaheableful,gageobleful,gageablefum,,,2,0,2,,,tegaelabluf,gegaelebluf,gegaelablef,,,0,2,1
yoterion,rss,,,yot,er,ion,8,oytreoin,,,oyt,re,oin,,,yaterion,yotarion,yoteriom,,,1,0,2,,,omtreoin,oytyeoin,oytreiin,,,1,0,0
terioner,rss,,,ter,ion,er,8,treinore,,,tre,ino,re,,,teyioner,tereoner,terionir,,,2,0,0,,,tneinore,treenore,treinowe,,,1,0,0
egahioner,rss,,,egah,ion,er,9,gehaniore,,,geha,nio,re,,,ogahioner,egahiorer,egahionar,,,0,2,0,,,gohaniore,gehayiore,gehanioro,,,1,0,1
hidadioner,rss,,,hidad,ion,er,10,ihddaonire,,,ihdda,oni,re,,,hidabioner,hidadiener,hidadionem,,,4,1,1,,,isddaonire,ihddaomire,ihddaonime,,,1,1,0
gagefulable,rss,,,gage,ful,able,11,geaglfulbae,,,geag,lfu,lbae,,,gacefulable,gagefuwable,gagefulaple,,,2,2,1,,,peaglfulbae,geagltulbae,geaglfumbae,,,0,1,0
terableful,rss,,,ter,able,ful,10,trebelaflu,,,tre,bela,flu,,,berableful,teragleful,terablefal,,,0,1,1,,,tmebelaflu,trebemaflu,trebelafru,,,1,2,1
egahfulable,rss,,,egah,ful,able,11,agheulflabe,,,aghe,ulf,labe,,,egehfulable,egahfalable,egahfulabre,,,2,1,2,,,igheulflabe,agheulslabe,agheulflube,,,0,2,1
rergableful,rss,,,rerg,able,ful,11,rregealbufl,,,rreg,ealb,ufl,,,rervableful,rergablaful,rergablefur,,,3,3,2,,,ryegealbufl,rregeilbufl,rregealbefl,,,1,1,0
egaherion,rss,,,egah,er,ion,9,ehagreoin,,,ehag,re,oin,,,egaperion,egahurion,egaherian,,,3,0,1,,,ehahreoin,ehagmeoin,ehagreain,,,3,0,0
emsoioner,rss,,,emso,ion,er,9,omseniore,,,omse,nio,re,,,ersoioner,emsouoner,emsoionem,,,1,0,1,,,amseniore,omseniare,omseniowe,,,0,2,0
egahfulable,rss,,,egah,ful,able,11,ahgelufaelb,,,ahge,luf,aelb,,,ogahfulable,egahfuyable,egahfulavle,,,0,2,1,,,ahgolufaelb,ahgelefaelb,ahgelufoelb,,,3,1,0
ehuioner,rss,,,ehu,ion,er,8,heuonire,,,heu,oni,re,,,ahuioner,ehuiorer,ehuionem,,,0,2,1,,,heaonire,heuorire,heuoniro,,,2,1,1
sopableful,rss,,,sop,able,ful,10,ospelbalfu,,,osp,elba,lfu,,,copableful,sopabluful,sopablefil,,,0,3,1,,,ispelbalfu,ospeldalfu,ospelbaldu,,,0,2,1
egahableful,rss,,,egah,able,ful,11,hgealbeaflu,,,hgea,lbea,flu,,,egatableful,egahabliful,egahablefum,,,3,3,2,,,hhealbeaflu,hgealdeaflu,hgealbeafli,,,1,1,2
rergfulable,rss,,,rerg,ful,able,11,errglfuleab,,,errg,lfu,leab,,,rorgfulable,rergkulable,rergfulatle,,,1,0,1,,,arrglfuleab,errglfileab,errglfuweab,,,0,2,0
ehuerion,rss,,,ehu,er,ion,8,huerenoi,,,hue,re,noi,,,uhuerion,ehuewion,ehuerian,,,0,1,1,,,suerenoi,hueronoi,huerenui,,,0,1,1
rergfulable,rss,,,rerg,ful,able,11,gerrfluabel,,,gerr,flu,abel,,,yergfulable,rergfumable,rergfulatle,,,0,2,1,,,germfluabel,gerrfleabel,gerrfluacel,,,3,2,1
gageioner,rss,,,gage,ion,er,9,agegniore,,,ageg,nio,re,,,gugeioner,gageeoner,gageionew,,,1,0,1,,,ategniore,agegliore,agegniome,,,1,0,0
hidadfulable,rss,,,hidad,ful,able,12,hdaidluflaeb,,,hdaid,luf,laeb,,,didadfulable,hidadxulable,hidadfulabla,,,0,0,3,,,hdaisluflaeb,hdaidliflaeb,hdaidluflaib,,,4,1,2
terioner,rss,,,ter,ion,er,8,treniore,,,tre,nio,re,,,torioner,teruoner,terionir,,,1,0,0,,,tleniore,tremiore,trenione,,,1,0,0
ehuioner,rss,,,ehu,ion,er,8,euhnoire,,,euh,noi,re,,,ehoioner,ehuiomer,ehuionor,,,2,2,0,,,eudnoire,euhmoire,euhnoime,,,2,0,0
sopioner,rss,,,sop,ion,er,8,opsniore,,,ops,nio,re,,,hopioner,sopooner,sopionir,,,0,0,0,,,ohsniore,opsniire,opsniome,,,1,2,0
egahioner,rss,,,egah,ion,er,9,hgaeinore,,,hgae,ino,re,,,etahioner,egahiomer,egahionor,,,1,2,0,,,hgaainore,hgaeinire,hgaeinori,,,3,2,1
terioner,rss,,,ter,ion,er,8,etrinore,,,etr,ino,re,,,turioner,teriomer,terionar,,,1,2,0,,,etlinore,etronore,etrinome,,,2,0,0
rergioner,rss,,,rerg,ion,er,9,gerrnoire,,,gerr,noi,re,,,rewgioner,rergiomer,rergioney,,,2,2,1,,,girrnoire,gerrmoire,gerrnoiru,,,1,0,1
rergioner,rss,,,rerg,ion,er,9,rgrenoire,,,rgre,noi,re,,,rervioner,rergooner,rergionem,,,3,0,1,,,rgranoire,rgremoire,rgrenoiye,,,3,0,0
ehuioner,rss,,,ehu,ion,er,8,hueinore,,,hue,ino,re,,,eduioner,ehuiener,ehuionem,,,1,1,1,,,pueinore,hueinere,hueinome,,,0,2,0
gageioner,rss,,,gage,ion,er,9,agegonire,,,ageg,oni,re,,,gadeioner,gageeoner,gageionem,,,2,0,1,,,acegonire,agegomire,agegonime,,,1,1,0
egahableful,rss,,,egah,able,ful,11,hgaebaelufl,,,hgae,bael,ufl,,,egabableful,egahobleful,egahablepul,,,3,0,0,,,hgeebaelufl,hgaebaerufl,hgaebaelupl,,,2,3,1
egaherion,rss,,,egah,er,ion,9,hgeareino,,,hgea,re,ino,,,esaherion,egahirion,egaherioy,,,1,0,2,,,hgeereino,hgearaino,hgeareine,,,3,1,2
yotioner,rss,,,yot,ion,er,8,oytoinre,,,oyt,oin,re,,,yohioner,yotiomer,yotionir,,,2,2,0,,,ortoinre,oytoanre,oytoinru,,,1,1,1
rergerion,rss,,,rerg,er,ion,9,errgreino,,,errg,re,ino,,,rorgerion,rergemion,rergeriol,,,1,1,2,,,erwgreino,errgmeino,errgreeno,,,2,0,0
elsioner,rss,,,els,ion,er,8,selnoire,,,sel,noi,re,,,elfioner,elsiower,elsionir,,,2,2,0,,,semnoire,selnoere,selnoiye,,,2,2,0
sopfulable,rss,,,sop,ful,able,10,poslfuaebl,,,pos,lfu,aebl,,,dopfulable,sopdulable,sopfulabre,,,0,0,2,,,hoslfuaebl,posltuaebl,poslfueebl,,,0,1,0
emsofulable,rss,,,emso,ful,able,11,seomlfuebla,,,seom,lfu,ebla,,,emfofulable,emsobulable,emsofuloble,,,2,0,0,,,seorlfuebla,seomlcuebla,seomlfueblu,,,3,1,3
gageableful,rss,,,gage,able,ful,11,eaggblaelfu,,,eagg,blae,lfu,,,tageableful,gageagleful,gageablefal,,,0,1,1,,,eiggblaelfu,eaggdlaelfu,eaggblaemfu,,,1,0,0
rergfulable,rss,,,rerg,ful,able,11,rrgelfualeb,,,rrge,lfu,aleb,,,mergfulable,rergtulable,rergfuleble,,,0,0,0,,,rrselfualeb,rrgelfoaleb,rrgelfualet,,,2,2,3
terioner,rss,,,ter,ion,er,8,retonire,,,ret,oni,re,,,telioner,tereoner,terionar,,,2,0,0,,,resonire,retonore,retonime,,,2,2,0
gageioner,rss,,,gage,ion,er,9,egaginore,,,egag,ino,re,,,gagoioner,gageooner,gageionor,,,3,0,0,,,egiginore,egagonore,egaginora,,,2,0,1
sopfulable,rss,,,sop,ful,able,10,psoulfelab,,,pso,ulf,elab,,,sapfulable,sopfilable,sopfuleble,,,1,1,0,,,pseulfelab,psoulpelab,psoulfelap,,,2,2,3
elsableful,rss,,,els,able,ful,10,selaeblufl,,,sel,aebl,ufl,,,elhableful,elsebleful,elsablefol,,,2,0,1,,,salaeblufl,seleeblufl,selaeblefl,,,1,0,0
gagefulable,rss,,,gage,ful,able,11,gegalufaebl,,,gega,luf,aebl,,,dagefulable,gagefuwable,gagefuloble,,,0,2,0,,,gigalufaebl,gegalifaebl,gegalufaobl,,,1,1,1
elsableful,rss,,,els,able,ful,10,selbealufl,,,sel,beal,ufl,,,ilsableful,elsibleful,elsablefuj,,,0,0,2,,,serbealufl,selbialufl,selbealutl,,,2,1,1
ehuableful,rss,,,ehu,able,ful,10,heuleabulf,,,heu,leab,ulf,,,ehoableful,ehuibleful,ehuablefal,,,2,0,1,,,heeleabulf,heureabulf,heuleabolf,,,2,0,0
egahioner,rss,,,egah,ion,er,9,geahinore,,,geah,ino,re,,,ogahioner,egaheoner,egahionir,,,0,0,0,,,geapinore,geahinure,geahinole,,,3,2,0
sopfulable,rss,,,sop,ful,able,10,psoflubeal,,,pso,flu,beal,,,sapfulable,sopfolable,sopfulabwe,,,1,1,2,,,psaflubeal,psofwubeal,psoflubeel,,,2,1,2
sopioner,rss,,,sop,ion,er,8,posinore,,,pos,ino,re,,,sapioner,sopiomer,sopionor,,,1,2,0,,,pasinore,posirore,posinome,,,1,1,0
sopioner,rss,,,sop,ion,er,8,ospoinre,,,osp,oin,re,,,sipioner,sopiiner,sopionir,,,1,1,0,,,espoinre,ospoenre,ospoinro,,,0,1,1
yotableful,rss,,,yot,able,ful,10,otylabeflu,,,oty,labe,flu,,,rotableful,yotabmeful,yotablepul,,,0,2,0,,,otmlabeflu,otylageflu,otylabehlu,,,2,2,0
hidadioner,rss,,,hidad,ion,er,10,dhdaioinre,,,dhdai,oin,re,,,hididioner,hidadioyer,hidadionew,,,3,2,1,,,dhdoioinre,dhdaioimre,dhdaioinme,,,3,2,0
sopableful,rss,,,sop,able,ful,10,opselbaluf,,,ops,elba,luf,,,sosableful,sopasleful,sopablefel,,,2,1,1,,,ipselbaluf,opselhaluf,opselbalud,,,0,2,2
emsoerion,rss,,,emso,er,ion,9,seomreino,,,seom,re,ino,,,emtoerion,emsoorion,emsoeriin,,,2,0,1,,,teomreino,seomriino,seomreuno,,,0,1,0
sopioner,rss,,,sop,ion,er,8,sponoire,,,spo,noi,re,,,fopioner,sopooner,sopionem,,,0,0,1,,,stonoire,sponoure,sponoiri,,,1,2,1
egahioner,rss,,,egah,ion,er,9,hegaonire,,,hega,oni,re,,,egehioner,egahiiner,egahionem,,,2,1,1,,,hogaonire,hegaowire,hegaoniwe,,,1,1,0
elsfulable,rss,,,els,ful,able,10,eslfluealb,,,esl,flu,ealb,,,eysfulable,elsfumable,elsfulatle,,,1,2,1,,,islfluealb,eslbluealb,eslflueelb,,,0,0,1
soperion,rss,,,sop,er,ion,8,psorenoi,,,pso,re,noi,,,hoperion,soporion,soperior,,,0,0,2,,,psurenoi,psorunoi,psoreyoi,,,2,1,0
hidadioner,rss,,,hidad,ion,er,10,aiddhoinre,,,aiddh,oin,re,,,hudadioner,hidadiener,hidadionem,,,1,1,1,,,aitdhoinre,aiddhiinre,aiddhoinri,,,2,0,1
rergioner,rss,,,rerg,ion,er,9,rgernoire,,,rger,noi,re,,,mergioner,rergiiner,rergionor,,,0,1,0,,,rgirnoire,rgerroire,rgernoiru,,,2,0,1
egahfulable,rss,,,egah,ful,able,11,gaheulfelab,,,gahe,ulf,elab,,,edahfulable,egahtulable,egahfulabre,,,1,0,2,,,gahiulfelab,gahealfelab,gaheulferab,,,3,0,1
ehuioner,rss,,,ehu,ion,er,8,uehniore,,,ueh,nio,re,,,ohuioner,ehueoner,ehuionem,,,0,0,1,,,uuhniore,uehmiore,uehnioru,,,1,0,1
