"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error"
"414.5","","same-different-html","94","2580226","0.0-94.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","meerfulness","meerfulness","f","j","same","1000","2000","500","null","null","true","70","1101.7000000476837","rss","meer","","ful_ness","meerfulness","r","","0","m","y","yeerfulness","0"
"738.1999999284744","","same-different-html","95","2586260","0.0-95.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nuselbouisyl","nuselbouisyl","f","j","same","1000","2000","500","null","null","true","70","3374","prss","selb","nu","ouis_yl","nuselbouisyl","p","0.0","0","n","y","yuselbouisyl","0"
"518.6999999284744","","same-different-html","96","2589600","0.0-96.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reemlasim","reemlasim","f","j","same","1000","2000","500","null","null","true","70","1242.2000000476837","rss","reem","","la_sim","reemlasim","s","0.0","1","a","e","reemlesim","0"
"601.3999999761581","","same-different-html","97","2592680","0.0-97.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","upram","upmam","f","j","different","1000","2000","500","null","null","true","74","661.8999999761581","pr","ram","up","","upram","r","","0","r","m","upmam","1"
"639.8999999761581","","same-different-html","98","2595899","0.0-98.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","morly","morly","f","j","same","1000","2000","500","null","null","true","70","815.7000000476837","rs","mor","","ly","morly","s","0.0","0","l","m","mormy","0"
"699.7000000476837","","same-different-html","99","2599201","0.0-99.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ernidob","ernidot","f","j","different","1000","2000","500","null","null","true","74","710.5","ppr","dob","er_ni","","ernidob","r","","2","b","t","ernidot","1"
"1850.8999999761581","","same-different-html","100","2604564","0.0-100.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnineiloni","sidnineiloni","f","j","same","1000","2000","500","null","null","true","70","1744","pprs","neil","sid_ni","oni","sidnineiloni","r","","3","l","r","sidnineironi","0"
"755.1999999284744","","same-different-html","101","2609306","0.0-101.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","mikeatcilbatiy","mikaatcilbatiy","f","j","different","1000","2000","500","null","null","true","74","2233.7000000476837","prsss","keat","mi","ci_lba_tiy","mikeatcilbatiy","r","","1","e","a","mikaatcilbatiy","1"
"672.3000000715256","","same-different-html","102","2613221","0.0-102.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","negalisticly","negalisticly","f","j","same","1000","2000","500","null","null","true","70","1531.1000000238419","rssss","neg","","al_ist_ic_ly","negalisticly","r","","0","n","l","legalisticly","0"
"864.8999999761581","","same-different-html","103","2617776","0.0-103.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","imteakly","imteakry","f","j","different","1000","2000","500","null","null","true","74","1436.2000000476837","prs","teak","im","ly","imteakly","s","0.0","0","l","r","imteakry","1"
"931.3999999761581","","same-different-html","104","2622471","0.0-104.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","inprasiveness","invrasiveness","f","j","different","1000","2000","500","null","null","true","74","1847.6000000238419","prss","pras","in","ive_ness","inprasiveness","r","","0","p","v","invrasiveness","1"
"884.3000000715256","","same-different-html","105","2627976","0.0-105.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","tonpnemt","tonpnemt","f","j","same","1000","2000","500","null","null","true","70","2664.3000000715256","rs","tonp","","nemt","tonpnemt","s","0.0","0","n","m","tonpmemt","0"
"733.8999999761581","","same-different-html","106","2632058","0.0-106.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","remisgloc","remisgloc","f","j","same","1000","2000","500","null","null","true","70","1505.1999999284744","ppr","gloc","re_mis","","remisgloc","p","0.0","0","r","y","yemisgloc","0"
"829.6999999284744","","same-different-html","107","2635663","0.0-107.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","kooptan","kooptam","f","j","different","1000","2000","500","null","null","true","74","876.5","rs","koop","","tan","kooptan","s","0.0","2","n","m","kooptam","1"
"945.5","","same-different-html","108","2640434","0.0-108.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erpsiwcilayl","erpsiwcilayl","f","j","same","1000","2000","500","null","null","false","74","2101.6999999284744","prsss","siw","erp","ci_la_yl","erpsiwcilayl","r","","2","w","y","erpsiycilayl","0"
"870.3999999761581","","same-different-html","109","2646598","0.0-109.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nukooptanoilayl","nucooptanoilayl","f","j","different","1000","2000","500","null","null","true","74","201.10000002384186","prssss","koop","nu","ta_noi_la_yl","nukooptanoilayl","r","","0","k","c","nucooptanoilayl","1"
"1022.0999999046326","","same-different-html","110","2652474","0.0-110.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nusarptasitciyl","nusarptasitciyl","f","j","same","1000","2000","500","null","null","false","74","2997.7000000476837","prssss","sarp","nu","ta_sit_ci_yl","nusarptasitciyl","p","0.0","1","u","i","nisarptasitciyl","0"
"529.4000000953674","","same-different-html","111","2655759","0.0-111.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","overwis","overwis","f","j","same","1000","2000","500","null","null","true","70","884.5999999046326","pr","wis","over","","overwis","r","","1","i","e","overwes","0"
"886.5","","same-different-html","112","2661041","0.0-112.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","onnmooscilayl","onnmooscilayl","f","j","same","1000","2000","500","null","null","true","70","2526.899999976158","prsss","moos","onn","ci_la_yl","onnmooscilayl","s","2.0","1","l","w","onnmooscilayw","0"
"912.2000000476837","","same-different-html","113","2664991","0.0-113.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","negiously","regiously","f","j","different","1000","2000","500","null","null","true","74","1104.1000000238419","rss","neg","","ious_ly","negiously","r","","0","n","r","regiously","1"
"1049.2999999523163","","same-different-html","114","2668794","0.0-114.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnautyl","sidnaugyl","f","j","different","1000","2000","500","null","null","true","74","999.6999999284744","prs","naut","sid","yl","sidnautyl","r","","3","t","g","sidnaugyl","1"
"833.5999999046326","","same-different-html","115","2673100","0.0-115.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","depookization","gepookization","f","j","different","1000","2000","500","null","null","true","74","1372.8000000715256","prsss","pook","de","iz_at_ion","depookization","p","0.0","0","d","g","gepookization","1"
"517.3000000715256","","same-different-html","116","2676031","0.0-116.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","moosla","moosla","f","j","same","1000","2000","500","null","null","true","70","594.5","rs","moos","","la","moosla","r","","1","o","i","miosla","0"
"1113","","same-different-html","117","2680126","0.0-117.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","inmorate","inmorate","f","j","same","1000","2000","500","null","null","true","70","975.5","prs","mor","in","ate","inmorate","s","0.0","1","t","d","inmorade","0"
"709.9000000953674","","same-different-html","118","2682930","0.0-118.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","imkeiricablity","imkeiricablity","f","j","same","1000","2000","500","null","null","true","70","237.39999997615814","prsss","keir","im","ic_abl_ity","imkeiricablity","s","1.0","0","a","i","imkeiriciblity","0"
"859.3999999761581","","same-different-html","119","2686730","0.0-119.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reinmorance","reinmerance","f","j","different","1000","2000","500","null","null","true","74","887.6999999284744","pprs","mor","re_in","ance","reinmorance","r","","1","o","e","reinmerance","1"
"1070.3999999761581","","same-different-html","120","2691051","0.0-120.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","progeedion","progeedion","f","j","same","1000","2000","500","null","null","true","70","1247.2999999523163","prs","geed","pro","ion","progeedion","r","","3","d","s","progeesion","0"
"2758.7000000476837","","same-different-html","121","2698781","0.0-121.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","onnerdobviyti","onnerdobveyti","f","j","different","1000","2000","500","null","null","true","74","3037.8000000715256","pprss","dob","onn_er","vi_yti","onnerdobviyti","s","0.0","1","i","e","onnerdobveyti","1"
"569.7999999523163","","same-different-html","122","2702116","0.0-122.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","teakless","teaklesh","f","j","different","1000","2000","500","null","null","true","74","776.3999999761581","rs","teak","","less","teakless","s","0.0","3","s","h","teaklesh","1"
"841.8000000715256","","same-different-html","123","2706773","0.0-123.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disinsoomiously","disinsoomiously","f","j","same","1000","2000","500","null","null","true","70","2019.6000000238419","pprss","soom","dis_in","ious_ly","disinsoomiously","r","","3","m","j","disinsoojiously","0"
"838.0999999046326","","same-different-html","124","2711951","0.0-124.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disglocively","disglocively","f","j","same","1000","2000","500","null","null","true","70","2438.5","prss","gloc","dis","ive_ly","disglocively","s","1.0","1","y","m","disglocivelm","0"
"588.6000000238419","","same-different-html","125","2716131","0.0-125.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ernirom","ernirom","f","j","same","1000","2000","500","null","null","true","70","1774.1000000238419","ppr","rom","er_ni","","ernirom","r","","1","o","u","ernirum","0"
"1166.5","","same-different-html","126","2720007","0.0-126.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","inudob","inudob","f","j","same","1000","2000","500","null","null","true","70","929.9000000953674","pr","dob","inu","","inudob","p","0.0","0","i","u","unudob","0"
"654.7999999523163","","same-different-html","127","2725896","0.0-127.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","dekeirivation","dekeirivation","f","j","same","1000","2000","500","null","null","true","70","3167.100000023842","prsss","keir","de","iv_at_ion","dekeirivation","s","0.0","0","i","a","dekeiravation","0"
"774.1999999284744","","same-different-html","128","2731533","0.0-128.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","redecunment","redeconment","f","j","different","1000","2000","500","null","null","true","74","2978.2999999523163","pprs","cun","re_de","ment","redecunment","r","","1","u","o","redeconment","1"
"1540.6000000238419","","same-different-html","129","2736752","0.0-129.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","louknemtlayl","louknemtmayl","f","j","different","1000","2000","500","null","null","false","70","1864.5","rsss","louk","","nemt_la_yl","louknemtlayl","s","1.0","0","l","m","louknemtmayl","1"
"573","","same-different-html","130","2739660","0.0-130.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nutektasitciyl","nutektasitciyl","f","j","same","1000","2000","500","null","null","false","74","167","prssss","tek","nu","ta_sit_ci_yl","nutektasitciyl","s","1.0","0","s","c","nutektacitciyl","0"
"1313.2999999523163","","same-different-html","131","2744591","0.0-131.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnitalconiyar","sidnitalconiyar","f","j","same","1000","2000","500","null","null","true","70","1730.3000000715256","pprss","talc","sid_ni","oni_yar","sidnitalconiyar","p","1.0","0","n","m","sidmitalconiyar","0"
"998.5","","same-different-html","132","2748480","0.0-132.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","cunmentally","cunmenhally","f","j","different","1000","2000","500","null","null","true","74","917.5","rsss","cun","","ment_al_ly","cunmentally","s","0.0","3","t","h","cunmenhally","1"
"1172.6000000238419","","same-different-html","133","2752699","0.0-133.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","outketishly","outketishly","f","j","same","1000","2000","500","null","null","true","70","1095.6000000238419","prss","ket","out","ish_ly","outketishly","p","0.0","0","o","a","autketishly","0"
"1148.7999999523163","","same-different-html","134","2756543","0.0-134.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","toukoopnessen","toikoopnessen","f","j","different","1000","2000","500","null","null","false","70","907.7000000476837","prss","koop","tou","ne_ssen","toukoopnessen","p","0.0","2","u","i","toikoopnessen","1"
"755.2999999523163","","same-different-html","135","2760893","0.0-135.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","unmorationally","unrorationally","f","j","different","1000","2000","500","null","null","true","74","1556.8999999761581","prssss","mor","un","at_ion_al_ly","unmorationally","r","","0","m","r","unrorationally","1"
